id,login,display_name,type,broadcaster_type,description,profile_image_url,offline_image_url,view_count,created_at,_channel_tags
15611644,tanukiruno,Tanukiruno,,affiliate,Dragon de feu qui fait du multigaming et du speedrun ( !speedrun ),https://static-cdn.jtvnw.net/jtv_user_pictures/d26c4f12b6d9ff36-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/efac25f1-a56e-4d68-914f-e79046652aee-channel_offline_image-1920x1080.png,2336.0,2010-09-14T20:48:26Z,"['Vtuber', 'FR', 'Furry', 'VtuberFR', 'speedrun', 'multigaming', 'Français']"
500675154,yukiakaesme,YukiakaEsme,,affiliate,"Hey ! Rejoins nous, qu'est ce que t'attends ?",https://static-cdn.jtvnw.net/jtv_user_pictures/d7ba6ff0-5296-4e22-ad14-9a9ff9d116e8-profile_image-300x300.png,,3165.0,2020-03-18T16:16:59Z,"['Français', 'vtuber', 'chill', 'oc', 'frenchartist']"
189028646,woodviking,WoodViking,,affiliate,Prochaine face montante de Twitch. Une star intérnationale de l'internet. MR. WORLDWIDE. Bing bong.,https://static-cdn.jtvnw.net/jtv_user_pictures/2c01ea52-b611-4b63-aaad-35f23c1eab10-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/2a5e20ef-c350-4cbb-87f9-8282c64e8932-channel_offline_image-1920x1080.png,18957.0,2018-01-05T15:51:51Z,"['PVP', 'BodyPainting', 'Vtuber', 'francais', 'Improvisation', 'Quebec', 'Qc', 'BIgboobs', 'Français']"
783916349,naoh_fumei,Naoh_Fumei,,affiliate,VStreamer ! J'espérais tomber dans un Isekai mais me voilà sur Twitch ... ¯\_(ツ)_/¯ #Discussion #Humour #Gaming #Détente #VStreamer ,https://static-cdn.jtvnw.net/jtv_user_pictures/ae98507b-f91f-4ee0-b14c-1277d2f70b1d-profile_image-300x300.png,,121.0,2022-03-29T18:41:09Z,"['VTuber', 'Humour', 'Détente', 'VStreamer', 'Français']"
536269169,okaminaspiral,OkaminaSpiral,,,"Hey! C'est Marmon, Furry artist de 18 ans, vous retrouverez principalement du Mario Kart et du Minecraft.Instagram : @okaminaspiralTwitter : @okaminaspiralPfp : Lil_doggeBanner : Nyx_booo",https://static-cdn.jtvnw.net/jtv_user_pictures/a7f37a5e-4e86-4fb7-9625-b5f667042908-profile_image-300x300.png,,1196.0,2020-05-27T15:17:30Z,"['Furry', 'VTuber', 'PNGTuber', 'FR', 'Français']"
222336835,endermerod,Endermerod,,affiliate,"Hello, I'm glad your here! I'm a small creator, who's streams for fun, then and there, in English and French. Please be kind, thank you for having me! ( ͡ᵔ ͜ʖ ͡ᵔ)",https://static-cdn.jtvnw.net/jtv_user_pictures/a693dee7-9943-4c4c-a3c0-fac98bd179b6-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f8c48964-4a6d-486f-809e-ae684730acc5-channel_offline_image-1920x1080.png,458.0,2018-05-12T23:22:45Z,"['VtuberQC', 'Vtuber', 'Canada', 'Bilingual', 'Quebec', 'Tournament', 'Randomizer', 'Français']"
225584184,munopog,MunoPog,,affiliate,Salut je suis Muno. Je suis un Vtuber Fr et premier Vpaper de france !! Me voici ici pour m'amuser et vous divertir. ,https://static-cdn.jtvnw.net/jtv_user_pictures/585cb1c6-d461-4676-bb77-9e87e778b48b-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/fa9e0d49-c12a-4bf7-a394-b7a6762ec952-channel_offline_image-1920x1080.png,1518.0,2018-05-23T23:30:22Z,"['Chill', 'vtuber', 'Français']"
196421829,redylovy,RedyLovy,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/f24770a1-450e-48b5-9190-822f40ddb7d5-profile_image-300x300.png,,27.0,2018-02-14T20:26:42Z,"['Vtuber', 'Français']"
436297434,leslivesdepz,LesLivesDePz,,affiliate,saluuuuuuuuuuuuuuut je suis un petit streamer qui aime bien vous faire divertir :3 je suis un streamer de base rien de exceptionnel,https://static-cdn.jtvnw.net/jtv_user_pictures/b4d1b474-7f36-4eaa-a321-85e595361102-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/bfabefe7-d006-4f16-928e-719ca39de727-channel_offline_image-1920x1080.png,3892.0,2019-05-18T09:48:50Z,"['pologne', 'france', 'combat', 'platforme', 'chat', 'vtuber', 'Chill', 'Fr', 'Détente', 'Français']"
125167806,lttuna,LtTuna,,affiliate,[il/iel] Art et Multigaming - Tout les soirs (sauf Mardis et Samedis) à 20h,https://static-cdn.jtvnw.net/jtv_user_pictures/38552f08-d9a9-48ea-80d5-693ed4e4ade7-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/8b3c38bf-67da-4ebf-924a-81de17153ade-channel_offline_image-1920x1080.jpeg,7825.0,2016-05-26T16:08:55Z,"['LGBT', 'Trans', 'Détente', 'Artiste', 'Vtuber', 'Photoshop', 'Commission', 'Avatar', 'Art', 'Français']"
168344254,rylhoten,Rylhoten,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/38fb7c19-d3fc-4ad5-aff8-3075dc012741-profile_image-300x300.png,,3.0,2017-08-04T21:42:52Z,"['Vtuber', 'Lapin', 'Wolpertinger', 'Mute', 'Français']"
680336222,sjolark,SjolArk,,,"Jeune streamer passionné du jeu vidéo, je suis en étude d'infographie. Tout les montages Youtube et dessins sont/seront réalisé par moi ^^ merci d'avoir lu et bon stream",https://static-cdn.jtvnw.net/jtv_user_pictures/e97c26c1-3535-47c0-b7a5-83d681d8439e-profile_image-300x300.png,,123.0,2021-04-26T11:11:50Z,"['Détente', 'France', 'Vtuber', 'Belgique', 'Français']"
793826421,archibeater,archibeater,,,"Salut ! moi c'est Archibeater, je joue un peu à tous types de jeux, ici vous me trouverez le plus souvent à jouer sur du MMO comme du FPS en passant par des jeux d'horreur. Installez vous, venez dire bonjour, tout le monde est le bienvenu !",https://static-cdn.jtvnw.net/jtv_user_pictures/c4ad3bbf-a7bb-4b85-a94b-9c4c1de0e214-profile_image-300x300.jpeg,,0.0,2022-05-08T19:38:09Z,"['France', 'Vtuber', 'Français']"
124797845,lili8008__im_trans_boy,lili8008__im_trans_boy,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/117174ba-7cc7-4a75-8755-aa9cc796898f-profile_image-300x300.png,,463.0,2016-05-21T18:58:45Z,"['LGBTQIAPlus', 'Vtuber', 'Détente', 'trans', 'ftm', 'English', 'Français']"
39719059,simmurgh,simmurgh,,affiliate,Je suis là des fois quand j'ai envie mais bon j'ai fait un programme vient donc rejoindre ce stream la bises,https://static-cdn.jtvnw.net/jtv_user_pictures/194c08b2-3a27-4ede-9bc7-dc117d03569d-profile_image-300x300.png,,1958.0,2013-01-26T22:39:48Z,"['français', 'french', 'vtuber', 'vtuberfr', 'chill', 'talk', 'Français']"
848612710,captainshadoww,CaptainShadoww,,,YOO LES RHKEYS ,https://static-cdn.jtvnw.net/jtv_user_pictures/06e1fdac-8083-4c15-8375-2296462de6a1-profile_image-300x300.png,,0.0,2022-11-17T15:34:51Z,"['Fortnite', 'FortniteFR', 'Francais', 'FIFA23', 'Chill', 'Multijoueur', 'Partiesaveclesspectateurs', 'VTuber']"
137883603,vmuzan,vMuzan,,affiliate,Je suis raciste et j'aime ça,https://static-cdn.jtvnw.net/jtv_user_pictures/e040002d-5d38-48f0-8efe-a97f4f2d3457-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/974435a0-f274-4656-bdbe-173d242c1038-channel_offline_image-1920x1080.jpeg,348.0,2016-10-25T11:08:40Z,"['Français', 'vtuber', 'kaydop', 'mawkzy', 'ssl', 'sslsansmécanique', 'rocketleague', 'onepiece', 'demonslayer']"
149892592,s_itanake,s_Itanake,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/77f9590a-13f1-418c-89df-23daced6fc34-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/136ddaf4-dbfa-4b75-a3e6-598c9d893dd4-channel_offline_image-1920x1080.jpeg,3144.0,2017-03-09T13:15:58Z,"['Français', 'vtuber', 'cute', 'anime', 'chill', 'sao', 'kirito', 'shoto']"
548147807,arteley,Arteley,,affiliate,"Je viens d'instaurer au sein de mon stream une dictature Communiste et Capitaliste, seul l'argent et le partage font bon ménage si toi aussi tu crois au Saint-Ruissellement soutient moi en étant actif sur mes réseaux sociaux je te récompenserai dans un futur lointain, j'ai le cœur sur la main.",https://static-cdn.jtvnw.net/jtv_user_pictures/b3564858-d316-440c-8940-f215bee816b4-profile_image-300x300.png,,1783.0,2020-06-26T15:26:15Z,"['Vtuber', 'ToutPublic', 'France', 'leagueoflegeneds', 'Français']"
40174147,lum_ina,Lum_ina,,affiliate,"Here you found a french little potato 21y' ono / French & English / Stream : DRAWING, indy game, rythme game, VR and minecraft ! / Hâte de vous retrouver ! uwu",https://static-cdn.jtvnw.net/jtv_user_pictures/d68d5251-4dfa-4544-88ea-ca6811bcf6e3-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/a0b4e9fa-381d-4913-83c1-cc26c61674f3-channel_offline_image-1920x1080.png,5281.0,2013-02-09T18:20:18Z,"['vtuber', 'anime', 'vstreamer', 'LGBTQIA', 'Blender', '3Davatar', 'VtuberFr', 'Chill', 'Envtuber', 'Français']"
686185342,ribbun_bun,Ribbun_Bun,,affiliate,Bienvenue sur ma petite chaine  (ᐢ•ㅅ•ᐢ)/  Moi c'est RibbunBun mais tu peux m'appeler Bun ou Ribbun je suis une petite artiste des internets et ici on va live des jeux chills et du dessin principalement j'espère que ça vous plairas !::FR/ENG::Hi i'm RibbunBun i'll live chill games and drawings o/,https://static-cdn.jtvnw.net/jtv_user_pictures/93645495-2025-4c9f-837b-dbbe6368e212-profile_image-300x300.png,,899.0,2021-05-10T19:33:52Z,"['vtuber', 'vtuberuprising', 'english', 'digitalart', 'magicalgirl', 'Français']"
195548812,shigara_z,Shigara_z,,,Salut je m'appel Shigara et je fait des live de temps en temps sur des jeux(VR) et parfois du dessin,https://static-cdn.jtvnw.net/jtv_user_pictures/5e21ff8f-d906-4d1f-ac12-e87df48e64ef-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/10915bee-af93-4b42-9a0c-f4a61d233d39-channel_offline_image-1920x1080.jpeg,128.0,2018-02-09T19:30:41Z,"['vtuber', 'Français']"
643091722,kc_sloomy,kc_sloomy,,,je suis un paysan qui vient de loin,https://static-cdn.jtvnw.net/jtv_user_pictures/327b1e81-4a68-476f-8f88-1d587d9d0b28-profile_image-300x300.png,,109.0,2021-01-29T18:57:05Z,['Français']
94293838,blackd6vil,BlackD6vil,,affiliate,Un con qui test des jeux ! Et joue aux Cartes les Cuisses ;),https://static-cdn.jtvnw.net/jtv_user_pictures/baefdc83-f51d-4c2a-8be6-cd0425f6dfd6-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f6066de9-d931-46eb-8790-618a3a2ed164-channel_offline_image-1920x1080.jpeg,69981.0,2015-06-23T19:52:19Z,"['vtuber', '4k', '60fps', '4090', 'RTX', 'raytracing', 'Français']"
42318430,nayulina,Nayulina,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/9d122e7a-7170-40af-ab9d-d385e4251b88-profile_image-300x300.png,,164.0,2013-04-10T20:39:03Z,"['Détente', 'Partietranquille', 'Vtuber', 'Français']"
190206849,lucietation,Lucietation,,affiliate,"Enchantée, Lucie (ou Nekii) 19 ans, je sais pas trop quoi faire de ma vie du coup j'essaie de passer master sur Apex",https://static-cdn.jtvnw.net/jtv_user_pictures/9dd05409-9da3-4a5f-b3ab-135aa7746777-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/98edcfc1-ae8a-4632-9007-861d4e20c6b3-channel_offline_image-1920x1080.png,1018.0,2018-01-12T06:05:00Z,"['Vtuber', 'Français']"
228715037,arnaboofficiel,ArnaboOfficiel,,affiliate,"Bonjour, on m'appelle Arnabo alias Femme, j'ai 24 ans. Je joue depuis que je suis toute petite, d'abord avec la Mega Drive, puis avec toutes les autres  Je suis aussi une grosse Otaku. Je bosse actuellement en tant que graphiste, vous allez donc souvent me voir travailler sur des projets créatifs",https://static-cdn.jtvnw.net/jtv_user_pictures/94f84c97-b831-450a-8c51-4204268c8f43-profile_image-300x300.png,,62.0,2018-06-04T21:26:35Z,"['Français', 'fr', 'discussion', 'vtube', 'vtuber', 'maroc', 'chill', 'elle']"
493664236,newkudkujo,NewkuDKujo,,affiliate,Je suis un petit Vtuber FR je live quand je le souhaite mais surtout le soir donc hésite pas a venir faire un tour quand l'occasion se présente et rejoindre la famille Joestar !,https://static-cdn.jtvnw.net/jtv_user_pictures/758e90c7-f243-4953-b207-3734b464c71a-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/2cb2bfda-7bc5-433a-a672-00d901c2657a-channel_offline_image-1920x1080.png,602.0,2020-02-19T21:02:30Z,"['Vtuber', 'Fr', 'En', 'chill', 'dieandretry', 'Mort', 'Hardcore', 'pleure', 'Français']"
114143669,eldritch_spawn,Eldritch_Spawn,,affiliate,[FR/EN trans enby Virtual Streamer]. Je fais du multigaming selon mes envies et sans horaires fixes. Pour plus d'info sur la transidentité: https://wikitrans.co/intro/   Pour afficher vos pronoms sur le chat (avec l'extension pour les voir): https://pronouns.alejo.io/,https://static-cdn.jtvnw.net/jtv_user_pictures/b6d535dd-d923-458f-abf4-a47c7bfe3795-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f267b26d-545d-45e4-9a22-c68a2e3e4dbe-channel_offline_image-1920x1080.png,2521.0,2016-01-28T20:46:34Z,"['Transgenre', 'vtuber', 'vtuberFR', 'cringe', 'chill', 'Français']"
623033987,msm_ryzen,msm_ryzen,,,hesiter pas a me follow et a sub ma chaine youtube et sur ma banniere mais je vous la redis @rafinho1709,https://static-cdn.jtvnw.net/jtv_user_pictures/adb82890-0cf6-4e71-aac0-71565fd3715e-profile_image-300x300.png,,8.0,2020-12-19T14:43:00Z,"['Vtuber', 'Syrie', 'Français']"
697407718,ety_hanxx,Ety_Hanxx,,,Berry! the one and only! who else could it be? The one and only 🍹 eheh nice to meet you ,https://static-cdn.jtvnw.net/jtv_user_pictures/b544767d-e0a0-410a-ad51-5402295bf10e-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/e306c64c-4099-46f7-ba56-b9742393692b-channel_offline_image-1920x1080.png,554.0,2021-06-13T13:27:14Z,"['Vtuber', 'Français']"
151116862,acekidprod,acekidprod,,partner,Contact pro : acekidprod@gmail.com - lien du Discord à demander pendant les lives,https://static-cdn.jtvnw.net/jtv_user_pictures/eb9ad9b0-ab20-48b0-81ee-63d123128185-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/d2e5ba2f-7830-4100-8055-99ad21d9ee4a-channel_offline_image-1920x1080.png,106986.0,2017-03-21T19:06:40Z,"['Vtuber', 'cosy', 'chatty', 'jpop', 'VoiceActing', 'SafeSpace', 'Français']"
837498166,zebi_squad,zebi_squad,,,,https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png,,0.0,2022-10-15T11:57:39Z,"['vtuber', 'VTubersFR', 'speedrun', 'Duo', 'Français']"
605220542,littlemaora,littlemaora,,affiliate,"VTuber FR parfois, Art & Jeux! Chaîne surtout pour traîner! Overwatch, Genshin, parfois du Kingdom Hearts ou d’autres let’s play suivant l’humeur..",https://static-cdn.jtvnw.net/jtv_user_pictures/de544656-e205-462b-9925-9245a9e01322-profile_image-300x300.png,,1.0,2020-11-08T20:13:49Z,"['vtuber', 'vtuberfr', 'yokai', 'vroid', 'smallstreamer', 'Français']"
58160067,nebi_ch,nebi_ch,,affiliate,🏳️‍⚧️🇫🇷 French fighting game vtuber | she/they | please feel free to come say hi !,https://static-cdn.jtvnw.net/jtv_user_pictures/7e4b3997-5f40-4d87-a931-50bc5c78bc49-profile_image-300x300.png,,1747.0,2014-03-03T20:15:26Z,"['vtuber', 'vtuberfr', 'Français']"
91319752,eniris,Eniris,,affiliate,Marraine de L'Échoppe. En live lorsque les affaires tournent (principalement le week-end).,https://static-cdn.jtvnw.net/jtv_user_pictures/8f1540fd-06f6-4ce7-b28e-089b37ea90cc-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/015848ac-02b0-408e-a7e1-bf3ae8194cae-channel_offline_image-1920x1080.png,183.0,2015-05-17T18:59:13Z,"['vtuber', 'vtuberFR', 'Français']"
731515725,fadortv,fadortv,,,je stream régulièrement sur différent jeux je suis VTUBER voila follow toi si le live te plait  ,https://static-cdn.jtvnw.net/jtv_user_pictures/bfc67c41-1457-4aee-bc38-09feeccf20d9-profile_image-300x300.png,,115.0,2021-10-03T20:26:05Z,"['LetsPlay', 'France', 'JeuxRandomisés', 'Vtuber', 'Français']"
803708100,yasstv_off,YassTv_Off,,affiliate,"Hey ! Moi c'est Yass, streamer multi-gaming de 24 ans sur des jeux comme Sea Of Thieves, Rust, Phasmophobia, COD. Contact PRO: yasstv.off@gmail.com 📧",https://static-cdn.jtvnw.net/jtv_user_pictures/ed76e3f9-8b87-47b5-9a1d-bbd8f2abbc8a-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/9575dfd1-25a7-49e2-a046-460a7c37ea07-channel_offline_image-1920x1080.png,0.0,2022-06-23T13:14:32Z,"['Français', 'PVP', 'MULTI', 'QC', 'FPS', 'VIEWERS', 'CHILL', 'GAMING', 'SEAOFTHIEVES', 'discussion']"
709146976,aimeechill,aimeechill,,,"Vtubeuse de 31 ans, amoureuse de chant et de gaming (Lisa Main Forever). ",https://static-cdn.jtvnw.net/jtv_user_pictures/310f88ef-95e7-48a6-a24c-a05816b88bc5-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/a868c0c1-401b-447e-94b6-0c512a85c0b9-channel_offline_image-1920x1080.png,56.0,2021-07-20T11:05:47Z,"['Vtuber', 'France', 'Japon', 'Anime', 'Français']"
104385098,yuukokig,YuukoKig,,affiliate,"Coucou !  Nouvelle VTubeuse de 28 ans, depuis peu je stream un peu de tout et j'adore parler avec les gens de tout et de rien  =w=N'hésitez pas à passer faire un petit coucou ! ",https://static-cdn.jtvnw.net/jtv_user_pictures/3577af63-af9e-483b-8ed7-b1a4f7cbd1a5-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/fea5478e-c12a-44e8-b9c3-28bb16e206f1-channel_offline_image-1920x1080.png,165.0,2015-10-14T19:20:12Z,"['Elle', 'Transgenre', 'LGBTQIAPlus', 'Vtuber', 'Français']"
140523962,azelvrf,azelvrf,,affiliate,"Salut petit bambi, bienvenue sur la chaine twitch d'une cerf qui fait la conne. les jeux d'horreur ou les live reflexion seront present ",https://static-cdn.jtvnw.net/jtv_user_pictures/ceb02325-ca1d-48a5-ad81-c0ac20fa9461-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/ce8ca405-2a07-4073-bee9-31c2be969064-channel_offline_image-1920x1080.jpeg,1347.0,2016-11-27T17:10:44Z,"['vtuber', 'suisse', 'francais', 'fr', 'furry', 'girl', 'fun', 'chill', 'vtuberfr', 'Français']"
473166866,dysproduction,dysproduction,,,"Ici de tout , attention car moi-même Handicap d'une dysphasie Orthographique aucun tolérance pour les trolls , mais sinon de la bonne humeur ",https://static-cdn.jtvnw.net/jtv_user_pictures/169fe650-2fa5-4ed8-a781-04a4eec8e0a2-profile_image-300x300.png,,1217.0,2019-11-17T11:15:12Z,"['Vtuber', 'AMA', 'Dyslexie', 'Transgenre', 'Autisme', 'Français']"
84189889,lloydhawkeye,LloydHawkeye,,affiliate,"Maow des crêpes !  Hello, moi c'est Lloyd (Non, ça ne se lis pas liode xD), joueur depuis l'enfance, 31 ans passé la passion est toujours là.",https://static-cdn.jtvnw.net/jtv_user_pictures/a2298421-9d9b-4540-afbb-ef17696fd4f4-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/e3c838a2-6144-4941-b6e4-d0e5714f8e23-channel_offline_image-1920x1080.png,5935.0,2015-03-02T11:07:58Z,"['Vtuber', 'VtuberFR', 'fun', 'chat', 'cat', 'Français']"
116494637,bruthbrut,bruthbrut,,affiliate,"Je suis né, j'ai eu une Super Nintendo et depuis j'ai pas arrété. Viens voir mon skill négatifs :) ",https://static-cdn.jtvnw.net/jtv_user_pictures/e40d8497-6d5f-4eb3-ab09-aa1c5d7f0b4f-profile_image-300x300.png,,266.0,2016-02-21T00:45:30Z,"['Partietranquille', 'Toutpublic', 'france', 'Français', 'aventure', 'histoire', 'plateforme', 'vtuber', 'discussion', 'justchatting']"
567224575,kitsunarumi,KitsuNarumi,,affiliate,Ta nouvelle Kitsune préférée se lance dans le Vtubing ♡⋆ʚ(╹.╹)ɞ Viens me dire bonjour bébou 💖,https://static-cdn.jtvnw.net/jtv_user_pictures/7811ff19-f71d-4c9d-9743-0000fdb05b5c-profile_image-300x300.png,,321.0,2020-08-14T19:19:26Z,"['VtuberFR', 'Vtuber', 'Québec', 'France', 'Début', 'Français']"
436497558,maissalaire17,Maissalaire17,,affiliate,La vie est un jeu et donc tu perds ou gagne mais je joue aussi à des jeux vidéos pour gagner plus souvent !🐺,https://static-cdn.jtvnw.net/jtv_user_pictures/510cd101-aac5-436a-9e9e-3fbf7e5fa99c-profile_image-300x300.png,,2069.0,2019-05-19T08:51:24Z,"['chill', 'Vtuber', 'joueavecviewers', 'deflect', 'horreur', 'horror', 'Français']"
21825448,senpaisilver,SenpaiSilver,,,I like gaming and writing code.  🇬🇧 & 🇫🇷,https://static-cdn.jtvnw.net/jtv_user_pictures/869615fe-8d67-4bcb-a7d4-6df7dcefe6ee-profile_image-300x300.png,,506.0,2011-04-18T18:48:31Z,"['ARPG', 'VTuber', 'englIsh', 'Français']"
28141867,ravencross,RavenCross,,partner,Live officiel de Raven Cross anciennement Raven2800. Lisez les règles et suivez mon Twitch pour ne pas rater les prochains lives :),https://static-cdn.jtvnw.net/jtv_user_pictures/ravencross-profile_image-6f925bbf157a4b5a-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/7d0d815c-dd51-4567-9d7b-4270b1100a7b-channel_offline_image-1920x1080.png,158642.0,2012-02-11T17:17:31Z,['Français']
114768387,kyobaron,KyoBaron,,affiliate,"Ouvrez tout grand les yeux, J'suis un modèle du genre unique au monde. Charmeur, plutôt moqueur, en pleine santé et totalement disjoncté !",https://static-cdn.jtvnw.net/jtv_user_pictures/0de2305f-f959-4360-aae6-7b1ac3532b10-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/110faf6c-9caa-4f2c-b9d5-33118a28aede-channel_offline_image-1920x1080.png,1893.0,2016-02-04T03:07:34Z,"['Vtuber', 'Men', 'VtuberFR', 'séducteur', 'Québec', 'Français']"
